City,Beach,Date,Enterococcus
ITANHAÉM,CAMPOS ELÍSEOS,2017-12-10,7.0
ITANHAÉM,CAMPOS ELÍSEOS,2017-12-17,1.0
ITANHAÉM,CAMPOS ELÍSEOS,2017-12-24,13.0
ITANHAÉM,CAMPOS ELÍSEOS,2017-12-31,87.0
ITANHAÉM,SUARÃO,2017-01-01,30.0
ITANHAÉM,SUARÃO,2017-01-08,25.0
ITANHAÉM,SUARÃO,2017-01-15,110.0
ITANHAÉM,SUARÃO,2017-01-22,17.0
ITANHAÉM,SUARÃO,2017-01-29,8.0
ITANHAÉM,SUARÃO,2017-02-05,1.0
ITANHAÉM,SUARÃO,2017-02-12,1.0
ITANHAÉM,SUARÃO,2017-02-19,1.0
ITANHAÉM,SUARÃO,2017-02-26,1.0
ITANHAÉM,SUARÃO,2017-03-05,3.0
ITANHAÉM,SUARÃO,2017-03-12,3.0
ITANHAÉM,SUARÃO,2017-03-19,248.0
ITANHAÉM,SUARÃO,2017-03-26,9.0
ITANHAÉM,SUARÃO,2017-04-02,24.0
ITANHAÉM,SUARÃO,2017-04-09,5.0
ITANHAÉM,SUARÃO,2017-04-16,2.0
ITANHAÉM,SUARÃO,2017-04-23,26.0
ITANHAÉM,SUARÃO,2017-04-30,2.0
ITANHAÉM,SUARÃO,2017-05-07,9.0
ITANHAÉM,SUARÃO,2017-05-14,4.0
ITANHAÉM,SUARÃO,2017-05-21,101.0
ITANHAÉM,SUARÃO,2017-05-28,3.0
ITANHAÉM,SUARÃO,2017-06-04,1.0
ITANHAÉM,SUARÃO,2017-06-11,6.0
ITANHAÉM,SUARÃO,2017-06-18,8.0
ITANHAÉM,SUARÃO,2017-06-25,11.0
ITANHAÉM,SUARÃO,2017-07-02,38.0
ITANHAÉM,SUARÃO,2017-07-09,10.0
ITANHAÉM,SUARÃO,2017-07-16,6.0
ITANHAÉM,SUARÃO,2017-07-23,5.0
ITANHAÉM,SUARÃO,2017-07-30,1.0
ITANHAÉM,SUARÃO,2017-08-06,6.0
ITANHAÉM,SUARÃO,2017-08-13,6.0
ITANHAÉM,SUARÃO,2017-08-20,89.0
ITANHAÉM,SUARÃO,2017-08-27,3.0
ITANHAÉM,SUARÃO,2017-09-03,13.0
ITANHAÉM,SUARÃO,2017-09-10,15.0
ITANHAÉM,SUARÃO,2017-09-17,52.0
ITANHAÉM,SUARÃO,2017-09-24,1.0
ITANHAÉM,SUARÃO,2017-10-01,16.0
ITANHAÉM,SUARÃO,2017-10-08,24.0
ITANHAÉM,SUARÃO,2017-10-15,98.0
ITANHAÉM,SUARÃO,2017-10-22,12.0
ITANHAÉM,SUARÃO,2017-10-29,18.0
ITANHAÉM,SUARÃO,2017-11-05,188.0
ITANHAÉM,SUARÃO,2017-11-12,40.0
ITANHAÉM,SUARÃO,2017-11-19,42.0
ITANHAÉM,SUARÃO,2017-11-26,21.0
ITANHAÉM,SUARÃO,2017-12-03,23.0
ITANHAÉM,SUARÃO,2017-12-10,1.0
ITANHAÉM,SUARÃO,2017-12-17,1.0
ITANHAÉM,SUARÃO,2017-12-24,16.0
ITANHAÉM,SUARÃO,2017-12-31,80.0
ITANHAÉM,SUARÃO - AFPESP,2017-01-01,39.0
ITANHAÉM,SUARÃO - AFPESP,2017-01-08,15.0
ITANHAÉM,SUARÃO - AFPESP,2017-01-15,104.0
ITANHAÉM,SUARÃO - AFPESP,2017-01-22,15.0
ITANHAÉM,SUARÃO - AFPESP,2017-01-29,63.0
ITANHAÉM,SUARÃO - AFPESP,2017-02-05,2.0
ITANHAÉM,SUARÃO - AFPESP,2017-02-12,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-02-19,27.0
ITANHAÉM,SUARÃO - AFPESP,2017-02-26,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-03-05,6.0
ITANHAÉM,SUARÃO - AFPESP,2017-03-12,3.0
ITANHAÉM,SUARÃO - AFPESP,2017-03-19,284.0
ITANHAÉM,SUARÃO - AFPESP,2017-03-26,14.0
ITANHAÉM,SUARÃO - AFPESP,2017-04-02,33.0
ITANHAÉM,SUARÃO - AFPESP,2017-04-09,8.0
ITANHAÉM,SUARÃO - AFPESP,2017-04-16,2.0
ITANHAÉM,SUARÃO - AFPESP,2017-04-23,7.0
ITANHAÉM,SUARÃO - AFPESP,2017-04-30,2.0
ITANHAÉM,SUARÃO - AFPESP,2017-05-07,21.0
ITANHAÉM,SUARÃO - AFPESP,2017-05-14,2.0
ITANHAÉM,SUARÃO - AFPESP,2017-05-21,89.0
ITANHAÉM,SUARÃO - AFPESP,2017-05-28,4.0
ITANHAÉM,SUARÃO - AFPESP,2017-06-04,4.0
ITANHAÉM,SUARÃO - AFPESP,2017-06-11,6.0
ITANHAÉM,SUARÃO - AFPESP,2017-06-18,16.0
ITANHAÉM,SUARÃO - AFPESP,2017-06-25,3.0
ITANHAÉM,SUARÃO - AFPESP,2017-07-02,29.0
ITANHAÉM,SUARÃO - AFPESP,2017-07-09,7.0
ITANHAÉM,SUARÃO - AFPESP,2017-07-16,4.0
ITANHAÉM,SUARÃO - AFPESP,2017-07-23,7.0
ITANHAÉM,SUARÃO - AFPESP,2017-07-30,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-08-06,3.0
ITANHAÉM,SUARÃO - AFPESP,2017-08-13,5.0
ITANHAÉM,SUARÃO - AFPESP,2017-08-20,90.0
ITANHAÉM,SUARÃO - AFPESP,2017-08-27,3.0
ITANHAÉM,SUARÃO - AFPESP,2017-09-03,15.0
ITANHAÉM,SUARÃO - AFPESP,2017-09-10,6.0
ITANHAÉM,SUARÃO - AFPESP,2017-09-17,38.0
ITANHAÉM,SUARÃO - AFPESP,2017-09-24,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-10-01,10.0
ITANHAÉM,SUARÃO - AFPESP,2017-10-08,49.0
ITANHAÉM,SUARÃO - AFPESP,2017-10-15,95.0
ITANHAÉM,SUARÃO - AFPESP,2017-10-22,3.0
ITANHAÉM,SUARÃO - AFPESP,2017-10-29,10.0
ITANHAÉM,SUARÃO - AFPESP,2017-11-05,84.0
ITANHAÉM,SUARÃO - AFPESP,2017-11-12,36.0
ITANHAÉM,SUARÃO - AFPESP,2017-11-19,30.0
ITANHAÉM,SUARÃO - AFPESP,2017-11-26,4.0
ITANHAÉM,SUARÃO - AFPESP,2017-12-03,20.0
ITANHAÉM,SUARÃO - AFPESP,2017-12-10,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-12-17,1.0
ITANHAÉM,SUARÃO - AFPESP,2017-12-24,22.0
ITANHAÉM,SUARÃO - AFPESP,2017-12-31,91.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-01-01,27.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-01-08,13.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-01-15,99.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-01-22,9.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-01-29,60.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-02-05,3.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-02-12,4.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-02-19,2.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-02-26,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-03-05,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-03-12,64.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-03-19,224.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-03-26,3.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-04-02,7.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-04-09,13.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-04-16,28.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-04-23,29.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-04-30,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-05-07,4.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-05-14,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-05-21,97.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-05-28,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-06-04,5.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-06-11,19.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-06-18,17.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-06-25,15.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-07-02,42.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-07-09,8.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-07-16,5.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-07-23,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-07-30,4.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-08-06,9.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-08-13,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-08-20,110.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-08-27,2.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-09-03,10.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-09-10,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-09-17,30.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-09-24,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-10-01,28.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-10-08,53.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-10-15,103.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-10-22,2.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-10-29,6.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-11-05,136.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-11-12,34.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-11-19,37.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-11-26,6.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-12-03,31.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-12-10,7.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-12-17,1.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-12-24,124.0
ITANHAÉM,PARQUE BALNEÁRIO,2017-12-31,98.0
ITANHAÉM,CENTRO,2017-01-01,25.0
ITANHAÉM,CENTRO,2017-01-08,17.0
ITANHAÉM,CENTRO,2017-01-15,97.0
ITANHAÉM,CENTRO,2017-01-22,124.0
ITANHAÉM,CENTRO,2017-01-29,69.0
ITANHAÉM,CENTRO,2017-02-05,3.0
ITANHAÉM,CENTRO,2017-02-12,1.0
ITANHAÉM,CENTRO,2017-02-19,11.0
ITANHAÉM,CENTRO,2017-02-26,4.0
ITANHAÉM,CENTRO,2017-03-05,3.0
ITANHAÉM,CENTRO,2017-03-12,79.0
ITANHAÉM,CENTRO,2017-03-19,200.0
ITANHAÉM,CENTRO,2017-03-26,2.0
ITANHAÉM,CENTRO,2017-04-02,3.0
ITANHAÉM,CENTRO,2017-04-09,25.0
ITANHAÉM,CENTRO,2017-04-16,1.0
ITANHAÉM,CENTRO,2017-04-23,4.0
ITANHAÉM,CENTRO,2017-04-30,7.0
ITANHAÉM,CENTRO,2017-05-07,4.0
ITANHAÉM,CENTRO,2017-05-14,6.0
ITANHAÉM,CENTRO,2017-05-21,44.0
ITANHAÉM,CENTRO,2017-05-28,1.0
ITANHAÉM,CENTRO,2017-06-04,4.0
ITANHAÉM,CENTRO,2017-06-11,15.0
ITANHAÉM,CENTRO,2017-06-18,2.0
ITANHAÉM,CENTRO,2017-06-25,38.0
ITANHAÉM,CENTRO,2017-07-02,44.0
ITANHAÉM,CENTRO,2017-07-09,74.0
ITANHAÉM,CENTRO,2017-07-16,6.0
ITANHAÉM,CENTRO,2017-07-23,3.0
ITANHAÉM,CENTRO,2017-07-30,8.0
ITANHAÉM,CENTRO,2017-08-06,3.0
ITANHAÉM,CENTRO,2017-08-13,32.0
ITANHAÉM,CENTRO,2017-08-20,114.0
ITANHAÉM,CENTRO,2017-08-27,4.0
ITANHAÉM,CENTRO,2017-09-03,12.0
ITANHAÉM,CENTRO,2017-09-10,2.0
ITANHAÉM,CENTRO,2017-09-17,24.0
ITANHAÉM,CENTRO,2017-09-24,1.0
ITANHAÉM,CENTRO,2017-10-01,24.0
ITANHAÉM,CENTRO,2017-10-08,6.0
ITANHAÉM,CENTRO,2017-10-15,49.0
ITANHAÉM,CENTRO,2017-10-22,49.0
ITANHAÉM,CENTRO,2017-10-29,9.0
ITANHAÉM,CENTRO,2017-11-05,160.0
ITANHAÉM,CENTRO,2017-11-12,28.0
ITANHAÉM,CENTRO,2017-11-19,30.0
ITANHAÉM,CENTRO,2017-11-26,20.0
ITANHAÉM,CENTRO,2017-12-03,27.0
ITANHAÉM,CENTRO,2017-12-10,13.0
ITANHAÉM,CENTRO,2017-12-17,3.0
ITANHAÉM,CENTRO,2017-12-24,19.0
ITANHAÉM,CENTRO,2017-12-31,74.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-01-01,4.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-01-08,9.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-01-15,107.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-01-22,41.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-01-29,65.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-02-05,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-02-12,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-02-19,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-02-26,1.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-03-05,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-03-12,4.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-03-19,248.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-03-26,6.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-04-02,9.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-04-09,31.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-04-16,18.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-04-23,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-04-30,4.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-05-07,22.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-05-14,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-05-21,31.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-05-28,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-06-04,2.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-06-11,33.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-06-18,1.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-06-25,6.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-07-02,31.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-07-09,60.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-07-16,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-07-23,1.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-07-30,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-08-06,31.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-08-13,29.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-08-20,107.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-08-27,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-09-03,33.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-09-10,1.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-09-17,31.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-09-24,1.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-10-01,33.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-10-08,5.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-10-15,54.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-10-22,4.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-10-29,10.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-11-05,196.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-11-12,35.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-11-19,88.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-11-26,15.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-12-03,25.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-12-10,3.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-12-17,4.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-12-24,13.0
ITANHAÉM,PRAIA DOS PESCADORES,2017-12-31,101.0
ITANHAÉM,SONHO,2017-01-01,17.0
ITANHAÉM,SONHO,2017-01-08,48.0
ITANHAÉM,SONHO,2017-01-15,113.0
ITANHAÉM,SONHO,2017-01-22,30.0
ITANHAÉM,SONHO,2017-01-29,40.0
ITANHAÉM,SONHO,2017-02-05,3.0
ITANHAÉM,SONHO,2017-02-12,12.0
ITANHAÉM,SONHO,2017-02-19,1.0
ITANHAÉM,SONHO,2017-02-26,1.0
ITANHAÉM,SONHO,2017-03-05,1.0
ITANHAÉM,SONHO,2017-03-12,72.0
ITANHAÉM,SONHO,2017-03-19,280.0
ITANHAÉM,SONHO,2017-03-26,8.0
ITANHAÉM,SONHO,2017-04-02,18.0
ITANHAÉM,SONHO,2017-04-09,42.0
ITANHAÉM,SONHO,2017-04-16,33.0
ITANHAÉM,SONHO,2017-04-23,3.0
ITANHAÉM,SONHO,2017-04-30,10.0
ITANHAÉM,SONHO,2017-05-07,25.0
ITANHAÉM,SONHO,2017-05-14,8.0
ITANHAÉM,SONHO,2017-05-21,48.0
ITANHAÉM,SONHO,2017-05-28,2.0
ITANHAÉM,SONHO,2017-06-04,11.0
